日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20240131,2730,エディオン,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240131,2733,あらた,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20240131,2734,サーラコーポレーション,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240131,2735,ワッツ,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240131,2736,フェスタリアホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240131,2737,トーメンデバイス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240131,2742,ハローズ,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240131,2743,ピクセルカンパニーズ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240131,2747,北雄ラッキー,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240131,2749,ＪＰホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20240131,2750,石光商事,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240131,2751,テンポスホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240131,2752,フジオフードグループ本社,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240131,2753,あみやき亭,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240131,2754,東葛ホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240131,2760,東京エレクトロン　デバイス,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20240131,2762,ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240131,2763,エフティグループ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240131,2764,ひらまつ,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240131,2767,円谷フィールズホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20240131,2768,双日,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20240131,2769,ヴィレッジヴァンガードコーポレーション,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240131,2776,新都ホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240131,2778,パレモ・ホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240131,2780,コメ兵ホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240131,2782,セリア,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240131,2784,アルフレッサ　ホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20240131,2788,アップルインターナショナル,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240131,2789,カルラ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240131,2790,ナフコ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240131,2791,大黒天物産,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240131,2792,ハニーズホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240131,2795,日本プリメックス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240131,2796,ファーマライズホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240131,2798,ワイズテーブルコーポレーション,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240131,2801,キッコーマン,プライム（内国株式）,3050,食料品,1,食品,4,TOPIX Mid400
20240131,2802,味の素,プライム（内国株式）,3050,食料品,1,食品,2,TOPIX Large70
20240131,2804,ブルドックソース,プライム（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2
20240131,2805,ヱスビー食品,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2806,ユタカフーズ,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2809,キユーピー,プライム（内国株式）,3050,食料品,1,食品,4,TOPIX Mid400
20240131,2810,ハウス食品グループ本社,プライム（内国株式）,3050,食料品,1,食品,4,TOPIX Mid400
20240131,2811,カゴメ,プライム（内国株式）,3050,食料品,1,食品,4,TOPIX Mid400
20240131,2812,焼津水産化学工業,スタンダード（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2
20240131,2813,和弘食品,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2814,佐藤食品工業,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2815,アリアケジャパン,プライム（内国株式）,3050,食料品,1,食品,6,TOPIX Small 1
20240131,2816,ダイショー,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2818,ピエトロ,スタンダード（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2
20240131,2819,エバラ食品工業,スタンダード（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2
20240131,2820,やまみ,スタンダード（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2
20240131,2830,アヲハタ,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2831,はごろもフーズ,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2836,グローバルＸ　フィンテック－日本株式　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20240131,2837,グローバルＸ　中小型リーダーズ－日本株式　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20240131,2838,ＭＡＸＩＳ米国国債７－１０年上場投信（為替ヘッジなし）,ETF・ETN,-,-,-,-,-,-
20240131,2839,ＭＡＸＩＳ米国国債７－１０年上場投信（為替ヘッジあり）,ETF・ETN,-,-,-,-,-,-
20240131,2840,ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００（為替ヘッジなし）,ETF・ETN,-,-,-,-,-,-
20240131,2841,ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００（為替ヘッジあり）,ETF・ETN,-,-,-,-,-,-
20240131,2842,ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００インバース,ETF・ETN,-,-,-,-,-,-
20240131,2843,上場インデックスファンド豪州国債（為替ヘッジあり）,ETF・ETN,-,-,-,-,-,-
20240131,2844,上場インデックスファンド豪州国債（為替ヘッジなし）,ETF・ETN,-,-,-,-,-,-
20240131,2845,ＮＥＸＴ　ＦＵＮＤＳ　ＮＡＳＤＡＱ－１００（為替ヘッジあり）連動型上場投信,ETF・ETN,-,-,-,-,-,-
20240131,2846,ＮＥＸＴ　ＦＵＮＤＳ　ダウ・ジョーンズ工業株３０種平均株価（為替ヘッジあり）連動型上場投信,ETF・ETN,-,-,-,-,-,-
20240131,2847,グローバルＸ　新成長インフラ－日本株式　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20240131,2848,グローバルＸ　ＭＳＣＩ　気候変動対応－日本株式　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20240131,2849,グローバルＸ　Ｍｏｒｎｉｎｇｓｔａｒ　高配当　ＥＳＧ－日本株式　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20240131,2850,ＮＥＸＴ　ＦＵＮＤＳ　ＳｏｌａｃｔｉｖｅジャパンＥＳＧコア指数連動型上場投信,ETF・ETN,-,-,-,-,-,-
20240131,2851,ｉシェアーズ　ＭＳＣＩ　ジャパンＳＲＩ　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20240131,2852,ｉシェアーズ　グリーンＪリート　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20240131,2853,ｉシェアーズ　気候リスク調整世界国債　ＥＴＦ（除く日本・為替ヘッジあり）,ETF・ETN,-,-,-,-,-,-
20240131,2854,グローバルＸ　テック・トップ２０－日本株式　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20240131,2855,グローバルＸ　グリーン・Ｊ－ＲＥＩＴ　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20240131,2856,ｉシェアーズ　米国債３－７年　ＥＴＦ（為替ヘッジあり）,ETF・ETN,-,-,-,-,-,-
20240131,2857,ｉシェアーズ　ドイツ国債　ＥＴＦ（為替ヘッジあり）,ETF・ETN,-,-,-,-,-,-
20240131,2858,グローバルＸ　日経２２５　カバード・コール　ＥＴＦ（プレミアム再投資型）,ETF・ETN,-,-,-,-,-,-
20240131,2859,ＮＥＸＴ　ＦＵＮＤＳ　ユーロ・ストックス５０指数（為替ヘッジあり）連動型上場投信,ETF・ETN,-,-,-,-,-,-
20240131,2860,ＮＥＸＴ　ＦＵＮＤＳ　ドイツ株式・ＤＡＸ（為替ヘッジあり）連動型上場投信,ETF・ETN,-,-,-,-,-,-
20240131,2861,上場インデックスファンドフランス国債（為替ヘッジなし）,ETF・ETN,-,-,-,-,-,-
20240131,2862,上場インデックスファンドフランス国債（為替ヘッジあり）,ETF・ETN,-,-,-,-,-,-
20240131,2863,ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ米国株式・債券バランス保守型指数（為替ヘッジあり）連動型上場投信,ETF・ETN,-,-,-,-,-,-
20240131,2864,グローバルＸ　ロジスティクス・ＲＥＩＴ　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20240131,2865,グローバルＸ　ＮＡＳＤＡＱ１００・カバード・コール　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20240131,2866,グローバルＸ　米国優先証券　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20240131,2867,グローバルＸ　自動運転＆ＥＶ　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20240131,2868,グローバルＸ　Ｓ＆Ｐ５００・カバード・コール　ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20240131,2869,ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００レバレッジ,ETF・ETN,-,-,-,-,-,-
20240131,2870,ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００ダブルインバース,ETF・ETN,-,-,-,-,-,-
20240131,2871,ニチレイ,プライム（内国株式）,3050,食料品,1,食品,4,TOPIX Mid400
20240131,2872,セイヒョー,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2874,横浜冷凍,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240131,2875,東洋水産,プライム（内国株式）,3050,食料品,1,食品,4,TOPIX Mid400
20240131,2876,デルソーレ,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2877,日東ベスト,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2882,イートアンドホールディングス,プライム（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2
20240131,2883,大冷,スタンダード（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2
20240131,2884,ヨシムラ・フード・ホールディングス,プライム（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2
20240131,2892,日本食品化工,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2894,石井食品,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2897,日清食品ホールディングス,プライム（内国株式）,3050,食料品,1,食品,4,TOPIX Mid400
20240131,2899,永谷園ホールディングス,プライム（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2
20240131,2901,石垣食品,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2903,シノブフーズ,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2904,一正蒲鉾,スタンダード（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2
20240131,2907,あじかん,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2908,フジッコ,プライム（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2
20240131,2910,ロック・フィールド,プライム（内国株式）,3050,食料品,1,食品,6,TOPIX Small 1
20240131,2911,旭松食品,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2914,日本たばこ産業,プライム（内国株式）,3050,食料品,1,食品,2,TOPIX Large70
20240131,2915,ケンコーマヨネーズ,プライム（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2
20240131,2916,仙波糖化工業,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2917,大森屋,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2918,わらべや日洋ホールディングス,プライム（内国株式）,3050,食料品,1,食品,6,TOPIX Small 1
20240131,2922,なとり,プライム（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2
20240131,2923,サトウ食品,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2924,イフジ産業,スタンダード（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2
20240131,2926,篠崎屋,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2927,ＡＦＣ－ＨＤアムスライフサイエンス,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2929,ファーマフーズ,プライム（内国株式）,3050,食料品,1,食品,6,TOPIX Small 1
20240131,2930,北の達人コーポレーション,プライム（内国株式）,3200,化学,4,素材・化学,7,TOPIX Small 2
20240131,2931,ユーグレナ,プライム（内国株式）,3050,食料品,1,食品,6,TOPIX Small 1
20240131,2932,ＳＴＩフードホールディングス,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2933,紀文食品,プライム（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2
20240131,2934,ジェイフロンティア,グロース（内国株式）,3050,食料品,1,食品,-,-
20240131,2935,ピックルスホールディングス,プライム（内国株式）,3050,食料品,1,食品,7,TOPIX Small 2
20240131,2936,ベースフード,グロース（内国株式）,3050,食料品,1,食品,-,-
20240131,2937,サンクゼール,グロース（内国株式）,3050,食料品,1,食品,-,-
20240131,2938,オカムラ食品工業,スタンダード（内国株式）,3050,食料品,1,食品,-,-
20240131,2961,日本調理機,スタンダード（内国株式）,3550,金属製品,3,建設・資材,-,-
